contig_id	label	source_genome	source_category	pident	query_coverage	length
NODE_1766_length_4371_cov_3.338146	background	-	-	-	-	4371
NODE_1767_length_4369_cov_77.981361	background	-	-	-	-	4369
NODE_1768_length_4364_cov_5.738512	background	-	-	-	-	4364
NODE_1769_length_4364_cov_3.179846	background	-	-	-	-	4364
NODE_176_length_35438_cov_10.039931	background	-	-	-	-	35438
NODE_1770_length_4361_cov_4.182773	background	-	-	-	-	4361
NODE_1771_length_4355_cov_25.535297	background	-	-	-	-	4355
NODE_1772_length_4355_cov_6.651239	background	-	-	-	-	4355
NODE_1773_length_4355_cov_2.295465	background	-	-	-	-	4355
NODE_1774_length_4353_cov_5.330215	background	-	-	-	-	4353
NODE_1775_length_4352_cov_5.138947	background	-	-	-	-	4352
NODE_1776_length_4350_cov_31.539434	background	-	-	-	-	4350
NODE_1777_length_4345_cov_22.738519	background	-	-	-	-	4345
NODE_1778_length_4343_cov_7.221753	background	-	-	-	-	4343
NODE_1779_length_4339_cov_2.306664	background	-	-	-	-	4339
NODE_177_length_35331_cov_938.647359	background	-	-	-	-	35331
NODE_1780_length_4332_cov_3.477556	background	-	-	-	-	4332
NODE_1781_length_4332_cov_2.445358	background	-	-	-	-	4332
NODE_1782_length_4330_cov_57.695039	background	-	-	-	-	4330
NODE_1783_length_4324_cov_9.287262	background	-	-	-	-	4324
NODE_1784_length_4318_cov_4.868191	background	-	-	-	-	4318
NODE_1785_length_4317_cov_144.142925	bacterial	NZ_AFIJ01000029.1	negative_control	98.8	100.0	4317
NODE_1786_length_4315_cov_5.037282	background	-	-	-	-	4315
NODE_1787_length_4313_cov_3.202786	background	-	-	-	-	4313
NODE_1788_length_4312_cov_3.530106	background	-	-	-	-	4312
NODE_1789_length_4310_cov_4.718403	background	-	-	-	-	4310
NODE_178_length_35264_cov_5.288288	background	-	-	-	-	35264
NODE_1790_length_4309_cov_5.650284	background	-	-	-	-	4309
NODE_1791_length_4308_cov_2.333018	background	-	-	-	-	4308
NODE_1792_length_4307_cov_4.538298	background	-	-	-	-	4307
NODE_1793_length_4307_cov_3.481797	background	-	-	-	-	4307
NODE_1794_length_4306_cov_61.624970	background	-	-	-	-	4306
NODE_1795_length_4301_cov_3.353456	background	-	-	-	-	4301
NODE_1796_length_4300_cov_4.284632	background	-	-	-	-	4300
NODE_1797_length_4298_cov_14.214167	background	-	-	-	-	4298
NODE_1798_length_4291_cov_63.505221	background	-	-	-	-	4291
NODE_1799_length_4288_cov_3.546901	background	-	-	-	-	4288
NODE_179_length_35127_cov_158.381655	bacterial	NZ_AFIJ01000006.1	negative_control	99.3	92.1	35127
NODE_17_length_164675_cov_10.401256	background	-	-	-	-	164675
NODE_1800_length_4283_cov_3.148122	background	-	-	-	-	4283
NODE_1801_length_4283_cov_2.314313	background	-	-	-	-	4283
NODE_1802_length_4281_cov_5.531874	background	-	-	-	-	4281
NODE_1803_length_4281_cov_2.456232	background	-	-	-	-	4281
NODE_1804_length_4280_cov_3.251487	background	-	-	-	-	4280
NODE_1805_length_4279_cov_99.587815	background	-	-	-	-	4279
NODE_1806_length_4270_cov_6.200095	background	-	-	-	-	4270
NODE_1807_length_4270_cov_3.474601	background	-	-	-	-	4270
NODE_1808_length_4269_cov_155.573473	bacterial	NZ_CP065631.1	negative_control	97.2	100.0	4269
NODE_1809_length_4269_cov_6.782204	background	-	-	-	-	4269
NODE_180_length_35009_cov_11.591234	background	-	-	-	-	35009
NODE_1810_length_4265_cov_72.008118	background	-	-	-	-	4265
NODE_1811_length_4265_cov_38.776504	bacterial	NZ_AP012332.1	negative_control	99.0	100.0	4265
NODE_1812_length_4262_cov_12.801434	background	-	-	-	-	4262
NODE_1813_length_4249_cov_3.570230	background	-	-	-	-	4249
NODE_1814_length_4249_cov_2.399329	background	-	-	-	-	4249
NODE_1815_length_4248_cov_3.241669	background	-	-	-	-	4248
NODE_1816_length_4244_cov_3.682745	background	-	-	-	-	4244
NODE_1817_length_4238_cov_5.698149	background	-	-	-	-	4238
NODE_1818_length_4236_cov_2.593652	background	-	-	-	-	4236
NODE_1819_length_4235_cov_27.168591	bacterial	NZ_AFIJ01000038.1	negative_control	98.8	99.1	4235
NODE_181_length_34788_cov_10.144219	background	-	-	-	-	34788
NODE_1820_length_4227_cov_4.345060	background	-	-	-	-	4227
NODE_1821_length_4227_cov_4.019518	background	-	-	-	-	4227
NODE_1822_length_4220_cov_75.907072	bacterial	NZ_CP065631.1	negative_control	99.2	100.0	4220
NODE_1823_length_4219_cov_14.612506	background	-	-	-	-	4219
NODE_1824_length_4218_cov_4.103840	background	-	-	-	-	4218
NODE_1825_length_4216_cov_38.251027	bacterial	NZ_AP012332.1	negative_control	97.0	88.4	4216
NODE_1826_length_4213_cov_32.229691	background	-	-	-	-	4213
NODE_1827_length_4211_cov_3.916062	background	-	-	-	-	4211
NODE_1828_length_4209_cov_73.915053	background	-	-	-	-	4209
NODE_1829_length_4209_cov_13.565102	background	-	-	-	-	4209
NODE_182_length_34787_cov_6.291530	background	-	-	-	-	34787
NODE_1830_length_4201_cov_3.939864	background	-	-	-	-	4201
NODE_1831_length_4198_cov_7.746178	background	-	-	-	-	4198
NODE_1832_length_4196_cov_2.008012	background	-	-	-	-	4196
NODE_1833_length_4191_cov_9.827419	background	-	-	-	-	4191
NODE_1834_length_4184_cov_2.845386	background	-	-	-	-	4184
NODE_1835_length_4174_cov_101.111301	background	-	-	-	-	4174
NODE_1836_length_4173_cov_36.444580	bacterial	NZ_AP012332.1	negative_control	97.2	100.0	4173
NODE_1837_length_4170_cov_65.006597	background	-	-	-	-	4170
NODE_1838_length_4169_cov_4.696725	background	-	-	-	-	4169
NODE_1839_length_4163_cov_143.871268	background	-	-	-	-	4163
NODE_183_length_34682_cov_25.537379	background	-	-	-	-	34682
NODE_1840_length_4162_cov_4.609058	background	-	-	-	-	4162
NODE_1841_length_4161_cov_5.418952	background	-	-	-	-	4161
NODE_1842_length_4156_cov_2.330963	background	-	-	-	-	4156
NODE_1843_length_4155_cov_3.260667	background	-	-	-	-	4155
NODE_1844_length_4147_cov_5.413759	background	-	-	-	-	4147
NODE_1845_length_4142_cov_89.982042	background	-	-	-	-	4142
NODE_1846_length_4139_cov_2.011324	background	-	-	-	-	4139
NODE_1847_length_4136_cov_54.767677	background	-	-	-	-	4136
NODE_1848_length_4136_cov_3.811530	background	-	-	-	-	4136
NODE_1849_length_4126_cov_3.625340	background	-	-	-	-	4126
NODE_184_length_34496_cov_13.775763	background	-	-	-	-	34496
NODE_1850_length_4121_cov_4.108556	background	-	-	-	-	4121
NODE_1851_length_4116_cov_3.739044	background	-	-	-	-	4116
NODE_1852_length_4115_cov_9.652303	background	-	-	-	-	4115
NODE_1853_length_4114_cov_12.292792	background	-	-	-	-	4114
NODE_1854_length_4114_cov_2.064404	background	-	-	-	-	4114
NODE_1855_length_4113_cov_5.670714	background	-	-	-	-	4113
NODE_1856_length_4106_cov_2.212956	background	-	-	-	-	4106
NODE_1857_length_4105_cov_2.389027	background	-	-	-	-	4105
NODE_1858_length_4103_cov_4.593145	background	-	-	-	-	4103
NODE_1859_length_4100_cov_11.041263	background	-	-	-	-	4100
NODE_185_length_34123_cov_12.361305	background	-	-	-	-	34123
NODE_1860_length_4098_cov_4.233524	background	-	-	-	-	4098
NODE_1861_length_4096_cov_6.603135	background	-	-	-	-	4096
NODE_1862_length_4093_cov_73.770169	background	-	-	-	-	4093
NODE_1863_length_4090_cov_5.141789	background	-	-	-	-	4090
NODE_1864_length_4087_cov_138.554613	bacterial	NZ_CP065631.1	negative_control	96.4	91.9	4087
NODE_1865_length_4084_cov_3.251061	background	-	-	-	-	4084
NODE_1866_length_4083_cov_10.851223	background	-	-	-	-	4083
NODE_1867_length_4082_cov_94.593009	bacterial	NZ_CP065631.1	negative_control	96.2	88.4	4082
NODE_1868_length_4081_cov_216.914835	bacterial	NZ_CP065631.1	negative_control	99.4	100.0	4081
NODE_1869_length_4081_cov_10.767233	background	-	-	-	-	4081
NODE_186_length_34103_cov_12.166755	background	-	-	-	-	34103
NODE_1870_length_4078_cov_4.497876	background	-	-	-	-	4078
NODE_1871_length_4077_cov_2.442500	background	-	-	-	-	4077
NODE_1872_length_4066_cov_6.004011	background	-	-	-	-	4066
NODE_1873_length_4064_cov_2.480813	background	-	-	-	-	4064
NODE_1874_length_4064_cov_2.452471	background	-	-	-	-	4064
NODE_1875_length_4061_cov_33.509538	bacterial	NZ_AP012332.1	negative_control	95.4	100.0	4061
NODE_1876_length_4061_cov_2.769327	background	-	-	-	-	4061
NODE_1877_length_4058_cov_7.937202	background	-	-	-	-	4058
NODE_1878_length_4057_cov_3.854523	background	-	-	-	-	4057
NODE_1879_length_4057_cov_2.670603	background	-	-	-	-	4057
NODE_187_length_33868_cov_13.156728	background	-	-	-	-	33868
NODE_1880_length_4055_cov_35.665158	background	-	-	-	-	4055
NODE_1881_length_4054_cov_8.643198	background	-	-	-	-	4054
NODE_1882_length_4052_cov_20.601258	background	-	-	-	-	4052
NODE_1883_length_4052_cov_3.079748	background	-	-	-	-	4052
NODE_1884_length_4047_cov_3.374055	background	-	-	-	-	4047
NODE_1885_length_4045_cov_38.931956	background	-	-	-	-	4045
NODE_1886_length_4040_cov_106.460762	bacterial	NZ_CP065631.1	negative_control	96.3	81.8	4040
NODE_1887_length_4036_cov_8.436221	background	-	-	-	-	4036
NODE_1888_length_4036_cov_3.663299	background	-	-	-	-	4036
NODE_1889_length_4036_cov_2.483455	background	-	-	-	-	4036
NODE_188_length_33807_cov_70.997895	background	-	-	-	-	33807
NODE_1890_length_4032_cov_12.756764	background	-	-	-	-	4032
NODE_1891_length_4029_cov_140.898532	background	-	-	-	-	4029
NODE_1892_length_4021_cov_101.113844	background	-	-	-	-	4021
NODE_1893_length_4013_cov_3.674543	background	-	-	-	-	4013
NODE_1894_length_4007_cov_2.097710	background	-	-	-	-	4007
NODE_1895_length_4005_cov_3.725051	background	-	-	-	-	4005
NODE_1896_length_4003_cov_7.318645	background	-	-	-	-	4003
NODE_1897_length_4000_cov_3.244456	background	-	-	-	-	4000
NODE_1898_length_3998_cov_40.849018	bacterial	NZ_AP012332.1	negative_control	97.5	100.0	3998
NODE_1899_length_3997_cov_124.920153	background	-	-	-	-	3997
NODE_189_length_33744_cov_58.188879	background	-	-	-	-	33744
NODE_18_length_163281_cov_7.260760	background	-	-	-	-	163281
NODE_1900_length_3995_cov_132.177131	bacterial	NZ_CP065631.1	negative_control	96.3	83.1	3995
NODE_1901_length_3994_cov_5.032167	background	-	-	-	-	3994
NODE_1902_length_3994_cov_4.828440	background	-	-	-	-	3994
NODE_1903_length_3993_cov_14.400919	background	-	-	-	-	3993
NODE_1904_length_3992_cov_7.652107	background	-	-	-	-	3992
NODE_1905_length_3992_cov_3.647510	background	-	-	-	-	3992
NODE_1906_length_3989_cov_36.656697	background	-	-	-	-	3989
NODE_1907_length_3984_cov_7.413105	background	-	-	-	-	3984
NODE_1908_length_3974_cov_81.648704	background	-	-	-	-	3974
NODE_1909_length_3972_cov_3.100128	background	-	-	-	-	3972
NODE_190_length_33521_cov_10.107942	background	-	-	-	-	33521
NODE_1910_length_3966_cov_2.643096	background	-	-	-	-	3966
NODE_1911_length_3965_cov_2.703447	background	-	-	-	-	3965
NODE_1912_length_3964_cov_62.402881	background	-	-	-	-	3964
NODE_1913_length_3964_cov_10.617185	background	-	-	-	-	3964
NODE_1914_length_3961_cov_24.250000	background	-	-	-	-	3961
NODE_1915_length_3961_cov_4.180742	background	-	-	-	-	3961
NODE_1916_length_3959_cov_120.009531	background	-	-	-	-	3959
NODE_1917_length_3958_cov_11.382891	background	-	-	-	-	3958
NODE_1918_length_3954_cov_2.894248	background	-	-	-	-	3954
NODE_1919_length_3953_cov_205.925697	bacterial	NZ_CP065631.1	negative_control	99.6	100.0	3953
NODE_191_length_33478_cov_6.325499	background	-	-	-	-	33478
NODE_1920_length_3953_cov_3.139577	background	-	-	-	-	3953
NODE_1921_length_3953_cov_2.355263	background	-	-	-	-	3953
NODE_1922_length_3948_cov_11.523379	background	-	-	-	-	3948
NODE_1923_length_3945_cov_1016.800931	background	-	-	-	-	3945
NODE_1924_length_3945_cov_104.853930	background	-	-	-	-	3945
NODE_1925_length_3945_cov_13.970010	bacterial	NZ_CP011280.1	negative_control	99.6	100.0	3945
NODE_1926_length_3941_cov_2.733954	background	-	-	-	-	3941
NODE_1927_length_3933_cov_7.093102	background	-	-	-	-	3933
NODE_1928_length_3933_cov_2.970176	background	-	-	-	-	3933
NODE_1929_length_3931_cov_2.537104	background	-	-	-	-	3931
NODE_192_length_33439_cov_9.044182	background	-	-	-	-	33439
NODE_1930_length_3929_cov_155.489097	bacterial	NZ_CP065631.1	negative_control	97.6	87.7	3929
NODE_1931_length_3926_cov_2.584048	background	-	-	-	-	3926
NODE_1932_length_3921_cov_48.348595	background	-	-	-	-	3921
NODE_1933_length_3917_cov_114.727083	bacterial	NZ_CP065631.1	negative_control	97.7	86.4	3917
NODE_1934_length_3914_cov_137.628877	bacterial	NZ_CP065631.1	negative_control	97.8	100.0	3914
NODE_1935_length_3914_cov_33.254365	background	-	-	-	-	3914
NODE_1936_length_3912_cov_2.858931	background	-	-	-	-	3912
NODE_1937_length_3911_cov_78.353938	background	-	-	-	-	3911
NODE_1938_length_3911_cov_3.980960	background	-	-	-	-	3911
NODE_1939_length_3907_cov_6.752742	background	-	-	-	-	3907
NODE_193_length_33282_cov_13.007499	background	-	-	-	-	33282
NODE_1940_length_3906_cov_3.339514	background	-	-	-	-	3906
NODE_1941_length_3901_cov_11.839697	background	-	-	-	-	3901
NODE_1942_length_3899_cov_3.809524	background	-	-	-	-	3899
NODE_1943_length_3897_cov_2.274346	background	-	-	-	-	3897
NODE_1944_length_3897_cov_2.107853	background	-	-	-	-	3897
NODE_1945_length_3896_cov_4.102907	background	-	-	-	-	3896
NODE_1946_length_3895_cov_4.021215	background	-	-	-	-	3895
NODE_1947_length_3892_cov_6.090433	background	-	-	-	-	3892
NODE_1948_length_3891_cov_3.606450	background	-	-	-	-	3891
NODE_1949_length_3890_cov_10.888801	background	-	-	-	-	3890
NODE_194_length_33245_cov_6.252412	background	-	-	-	-	33245
NODE_1950_length_3890_cov_2.145292	background	-	-	-	-	3890
NODE_1951_length_3889_cov_161.061123	bacterial	NZ_CP065631.1	negative_control	99.3	100.0	3889
NODE_1952_length_3883_cov_78.226222	background	-	-	-	-	3883
NODE_1953_length_3883_cov_2.235418	background	-	-	-	-	3883
NODE_1954_length_3874_cov_90.173821	background	-	-	-	-	3874
NODE_1955_length_3869_cov_3.511867	background	-	-	-	-	3869
NODE_1956_length_3865_cov_26.485216	background	-	-	-	-	3865
NODE_1957_length_3863_cov_5.100106	background	-	-	-	-	3863
NODE_1958_length_3863_cov_2.147121	background	-	-	-	-	3863
NODE_1959_length_3862_cov_5.737913	background	-	-	-	-	3862
NODE_195_length_32971_cov_6.345595	background	-	-	-	-	32971
NODE_1960_length_3860_cov_1.941052	background	-	-	-	-	3860
NODE_1961_length_3859_cov_69.187731	background	-	-	-	-	3859
NODE_1962_length_3858_cov_61.668871	background	-	-	-	-	3858
NODE_1963_length_3856_cov_3.224398	background	-	-	-	-	3856
NODE_1964_length_3853_cov_26.031250	background	-	-	-	-	3853
NODE_1965_length_3853_cov_13.386388	background	-	-	-	-	3853
NODE_1966_length_3852_cov_2.894305	background	-	-	-	-	3852
NODE_1967_length_3852_cov_2.287682	background	-	-	-	-	3852
NODE_1968_length_3849_cov_9.648727	background	-	-	-	-	3849
NODE_1969_length_3848_cov_33.867940	bacterial	NZ_AP012332.1	negative_control	98.6	100.0	3848
NODE_196_length_32874_cov_6.182120	background	-	-	-	-	32874
NODE_1970_length_3845_cov_71.068737	background	-	-	-	-	3845
NODE_1971_length_3845_cov_5.664544	background	-	-	-	-	3845
NODE_1972_length_3845_cov_4.436837	background	-	-	-	-	3845
NODE_1973_length_3844_cov_188.062649	bacterial	NZ_CP065631.1	negative_control	97.3	98.1	3844
NODE_1974_length_3841_cov_3.329437	background	-	-	-	-	3841
NODE_1975_length_3839_cov_7.930090	background	-	-	-	-	3839
NODE_1976_length_3838_cov_61.178676	background	-	-	-	-	3838
NODE_1977_length_3837_cov_3.683777	background	-	-	-	-	3837
NODE_1978_length_3836_cov_5.231711	background	-	-	-	-	3836
NODE_1979_length_3834_cov_115.808624	background	-	-	-	-	3834
NODE_197_length_32775_cov_10.984189	bacterial	NZ_CP011280.1	negative_control	96.0	82.5	32775
NODE_1980_length_3831_cov_18.891849	background	-	-	-	-	3831
NODE_1981_length_3828_cov_2.968808	background	-	-	-	-	3828
NODE_1982_length_3825_cov_2.870064	background	-	-	-	-	3825
NODE_1983_length_3825_cov_2.500000	background	-	-	-	-	3825
NODE_1984_length_3823_cov_83.104378	background	-	-	-	-	3823
NODE_1985_length_3822_cov_2.630975	background	-	-	-	-	3822
NODE_1986_length_3821_cov_2.995192	background	-	-	-	-	3821
NODE_1987_length_3818_cov_174.420743	background	-	-	-	-	3818
NODE_1988_length_3817_cov_10.435294	background	-	-	-	-	3817
NODE_1989_length_3816_cov_14.452260	background	-	-	-	-	3816
NODE_198_length_32711_cov_9.024759	background	-	-	-	-	32711
NODE_1990_length_3815_cov_76.692081	background	-	-	-	-	3815
NODE_1991_length_3815_cov_3.071161	background	-	-	-	-	3815
NODE_1992_length_3814_cov_32.775488	background	-	-	-	-	3814
NODE_1993_length_3812_cov_5.597055	background	-	-	-	-	3812
NODE_1994_length_3812_cov_5.509772	background	-	-	-	-	3812
NODE_1995_length_3812_cov_2.915127	background	-	-	-	-	3812
NODE_1996_length_3810_cov_10.341816	background	-	-	-	-	3810
NODE_1997_length_3809_cov_4.939979	background	-	-	-	-	3809
NODE_1998_length_3806_cov_11.755967	background	-	-	-	-	3806
NODE_1999_length_3806_cov_2.183964	background	-	-	-	-	3806
NODE_199_length_32683_cov_26.244035	background	-	-	-	-	32683
NODE_19_length_158672_cov_17.848123	background	-	-	-	-	158672
NODE_1_length_289332_cov_7.042720	background	-	-	-	-	289332
NODE_2000_length_3804_cov_5.405420	background	-	-	-	-	3804
NODE_2001_length_3798_cov_83.447998	background	-	-	-	-	3798
NODE_2002_length_3797_cov_10.334409	background	-	-	-	-	3797
NODE_2003_length_3797_cov_2.352957	background	-	-	-	-	3797
NODE_2004_length_3796_cov_2.852380	background	-	-	-	-	3796
NODE_2005_length_3790_cov_3.112039	background	-	-	-	-	3790
NODE_2006_length_3784_cov_2.504721	background	-	-	-	-	3784
NODE_2007_length_3783_cov_2.154074	background	-	-	-	-	3783
NODE_2008_length_3780_cov_4.123413	background	-	-	-	-	3780
NODE_2009_length_3777_cov_29.577297	background	-	-	-	-	3777
NODE_200_length_32651_cov_23.034475	background	-	-	-	-	32651
NODE_2010_length_3770_cov_12.746548	background	-	-	-	-	3770
NODE_2011_length_3768_cov_3.872663	background	-	-	-	-	3768
NODE_2012_length_3764_cov_2.177651	background	-	-	-	-	3764
NODE_2013_length_3760_cov_22.700787	background	-	-	-	-	3760
NODE_2014_length_3757_cov_3.976630	background	-	-	-	-	3757
NODE_2015_length_3755_cov_11.837684	background	-	-	-	-	3755
NODE_2016_length_3750_cov_3.193847	background	-	-	-	-	3750
NODE_2017_length_3747_cov_13.396458	background	-	-	-	-	3747
NODE_2018_length_3747_cov_3.985286	background	-	-	-	-	3747
NODE_2019_length_3746_cov_3.197056	background	-	-	-	-	3746
NODE_201_length_32418_cov_223.004824	background	-	-	-	-	32418
NODE_2020_length_3741_cov_962.525382	background	-	-	-	-	3741
NODE_2021_length_3740_cov_46.380016	background	-	-	-	-	3740
NODE_2022_length_3738_cov_125.963398	bacterial	NZ_CP065631.1	negative_control	97.9	100.0	3738
NODE_2023_length_3737_cov_60.574863	background	-	-	-	-	3737
NODE_2024_length_3737_cov_3.293989	background	-	-	-	-	3737
NODE_2025_length_3734_cov_10.036642	background	-	-	-	-	3734
NODE_2026_length_3729_cov_57.490964	background	-	-	-	-	3729
NODE_2027_length_3729_cov_6.548193	background	-	-	-	-	3729
NODE_2028_length_3728_cov_56.002465	background	-	-	-	-	3728
NODE_2029_length_3728_cov_2.213366	background	-	-	-	-	3728
NODE_202_length_32371_cov_115.232644	background	-	-	-	-	32371
NODE_2030_length_3724_cov_3.409652	background	-	-	-	-	3724
NODE_2031_length_3721_cov_2.560922	background	-	-	-	-	3721
NODE_2032_length_3719_cov_2.824272	background	-	-	-	-	3719
NODE_2033_length_3718_cov_772.343587	background	-	-	-	-	3718
NODE_2034_length_3718_cov_64.739632	background	-	-	-	-	3718
NODE_2035_length_3717_cov_46.574451	bacterial	NZ_AP012332.1	negative_control	98.0	93.6	3717
NODE_2036_length_3716_cov_17.358065	background	-	-	-	-	3716
NODE_2037_length_3711_cov_5.525316	background	-	-	-	-	3711
NODE_2038_length_3711_cov_5.511282	background	-	-	-	-	3711
NODE_2039_length_3708_cov_249.670890	background	-	-	-	-	3708
NODE_203_length_32335_cov_84.569657	background	-	-	-	-	32335
NODE_2040_length_3708_cov_2.236574	background	-	-	-	-	3708
NODE_2041_length_3704_cov_3.574580	background	-	-	-	-	3704
NODE_2042_length_3699_cov_3.099669	background	-	-	-	-	3699
NODE_2043_length_3694_cov_3.003594	background	-	-	-	-	3694
NODE_2044_length_3692_cov_19.866390	background	-	-	-	-	3692
NODE_2045_length_3688_cov_2.510939	background	-	-	-	-	3688
NODE_2046_length_3686_cov_53.399280	background	-	-	-	-	3686
NODE_2047_length_3685_cov_2.640244	background	-	-	-	-	3685
NODE_2048_length_3684_cov_2.784308	background	-	-	-	-	3684
NODE_2049_length_3683_cov_2.460621	background	-	-	-	-	3683
NODE_204_length_32321_cov_7.340963	background	-	-	-	-	32321
NODE_2050_length_3682_cov_4.530652	background	-	-	-	-	3682
NODE_2051_length_3680_cov_95.518457	bacterial	NZ_AP012332.1	negative_control	97.5	99.3	3680
NODE_2052_length_3680_cov_2.367194	background	-	-	-	-	3680
NODE_2053_length_3679_cov_2.498334	background	-	-	-	-	3679
NODE_2054_length_3678_cov_897.901694	background	-	-	-	-	3678
NODE_2055_length_3677_cov_92.809722	background	-	-	-	-	3677
NODE_2056_length_3677_cov_5.249722	background	-	-	-	-	3677
NODE_2057_length_3671_cov_65.756260	background	-	-	-	-	3671
NODE_2058_length_3670_cov_787.879766	background	-	-	-	-	3670
NODE_2059_length_3666_cov_2.592923	background	-	-	-	-	3666
NODE_205_length_31894_cov_35.048182	background	-	-	-	-	31894
NODE_2060_length_3663_cov_2.675962	background	-	-	-	-	3663
NODE_2061_length_3663_cov_2.510876	background	-	-	-	-	3663
NODE_2062_length_3661_cov_111.087054	background	-	-	-	-	3661
NODE_2063_length_3659_cov_2.396427	background	-	-	-	-	3659
NODE_2064_length_3655_cov_2.247065	background	-	-	-	-	3655
NODE_2065_length_3651_cov_5.100727	background	-	-	-	-	3651
NODE_2066_length_3649_cov_71.050952	background	-	-	-	-	3649
NODE_2067_length_3647_cov_40.746499	bacterial	NZ_AP012332.1	negative_control	98.1	95.9	3647
NODE_2068_length_3645_cov_4.450392	background	-	-	-	-	3645
NODE_2069_length_3644_cov_2.909728	background	-	-	-	-	3644
NODE_206_length_31885_cov_11.248617	bacterial	NZ_CP011280.1	negative_control	98.1	100.0	31885
NODE_2070_length_3643_cov_32.880538	background	-	-	-	-	3643
NODE_2071_length_3640_cov_122.128263	background	-	-	-	-	3640
NODE_2072_length_3639_cov_2.491297	background	-	-	-	-	3639
NODE_2073_length_3637_cov_6.103652	background	-	-	-	-	3637
NODE_2074_length_3635_cov_11.806633	background	-	-	-	-	3635
NODE_2075_length_3634_cov_20.606691	background	-	-	-	-	3634
NODE_2076_length_3631_cov_22.326674	background	-	-	-	-	3631
NODE_2077_length_3628_cov_2.884540	background	-	-	-	-	3628
NODE_2078_length_3627_cov_65.919437	background	-	-	-	-	3627
NODE_2079_length_3619_cov_59.156409	bacterial	NZ_AP012332.1	negative_control	97.3	100.0	3619
NODE_207_length_31786_cov_61.492699	background	-	-	-	-	31786
NODE_2080_length_3617_cov_5.605932	background	-	-	-	-	3617
NODE_2081_length_3612_cov_10.439887	background	-	-	-	-	3612
NODE_2082_length_3612_cov_1.841584	background	-	-	-	-	3612
NODE_2083_length_3609_cov_223.640713	bacterial	NZ_CP065631.1	negative_control	97.9	100.0	3609
NODE_2084_length_3609_cov_40.488675	bacterial	NZ_AP012332.1	negative_control	96.4	81.0	3609
NODE_2085_length_3607_cov_8.801700	background	-	-	-	-	3607
NODE_2086_length_3606_cov_2.493624	background	-	-	-	-	3606
NODE_2087_length_3604_cov_9.918911	background	-	-	-	-	3604
NODE_2088_length_3604_cov_2.166147	background	-	-	-	-	3604
NODE_2089_length_3602_cov_2.387518	background	-	-	-	-	3602
NODE_208_length_31743_cov_50.488631	background	-	-	-	-	31743
NODE_2090_length_3599_cov_2.956843	background	-	-	-	-	3599
NODE_2091_length_3598_cov_40.688157	bacterial	NZ_AP012332.1	negative_control	98.5	100.0	3598
NODE_2092_length_3598_cov_1.929281	background	-	-	-	-	3598
NODE_2093_length_3597_cov_57.548864	background	-	-	-	-	3597
NODE_2094_length_3597_cov_6.912216	background	-	-	-	-	3597
NODE_2095_length_3597_cov_2.489205	background	-	-	-	-	3597
NODE_2096_length_3596_cov_3.850810	background	-	-	-	-	3596
NODE_2097_length_3589_cov_90.032175	background	-	-	-	-	3589
NODE_2098_length_3589_cov_17.322039	background	-	-	-	-	3589
NODE_2099_length_3587_cov_197.540456	bacterial	NZ_CP065631.1	negative_control	97.0	100.0	3587
NODE_209_length_31723_cov_14.133477	background	-	-	-	-	31723
NODE_20_length_146204_cov_16.576143	background	-	-	-	-	146204
NODE_2100_length_3582_cov_2.590585	background	-	-	-	-	3582
NODE_2101_length_3580_cov_14.997145	background	-	-	-	-	3580
NODE_2102_length_3580_cov_2.620040	background	-	-	-	-	3580
NODE_2103_length_3579_cov_2.436608	background	-	-	-	-	3579
NODE_2104_length_3577_cov_2.993143	background	-	-	-	-	3577
NODE_2105_length_3570_cov_2.693100	background	-	-	-	-	3570
NODE_2106_length_3569_cov_3.041523	background	-	-	-	-	3569
NODE_2107_length_3568_cov_2.003437	background	-	-	-	-	3568
NODE_2108_length_3567_cov_4.809169	background	-	-	-	-	3567
NODE_2109_length_3567_cov_2.681662	background	-	-	-	-	3567
NODE_210_length_31618_cov_11.599854	background	-	-	-	-	31618
NODE_2110_length_3566_cov_6.194038	background	-	-	-	-	3566
NODE_2111_length_3566_cov_5.259100	background	-	-	-	-	3566
NODE_2112_length_3565_cov_84.987385	background	-	-	-	-	3565
NODE_2113_length_3562_cov_3.451650	background	-	-	-	-	3562
NODE_2114_length_3559_cov_141.161114	bacterial	NZ_CP065631.1	negative_control	97.8	100.0	3559
NODE_2115_length_3559_cov_49.613153	background	-	-	-	-	3559
NODE_2116_length_3559_cov_3.185526	background	-	-	-	-	3559
NODE_2117_length_3558_cov_3.718472	background	-	-	-	-	3558
NODE_2118_length_3556_cov_70.396091	background	-	-	-	-	3556
NODE_2119_length_3554_cov_2.809318	background	-	-	-	-	3554
NODE_211_length_31616_cov_40.721805	background	-	-	-	-	31616
NODE_2120_length_3553_cov_10.369678	background	-	-	-	-	3553
NODE_2121_length_3551_cov_3.600173	background	-	-	-	-	3551
NODE_2122_length_3551_cov_3.225964	background	-	-	-	-	3551
NODE_2123_length_3550_cov_3.806219	background	-	-	-	-	3550
NODE_2124_length_3550_cov_3.372589	background	-	-	-	-	3550
NODE_2125_length_3548_cov_4.095938	background	-	-	-	-	3548
NODE_2126_length_3543_cov_4.548759	background	-	-	-	-	3543
NODE_2127_length_3543_cov_3.800058	background	-	-	-	-	3543
NODE_2128_length_3542_cov_2.790476	background	-	-	-	-	3542
