contig_id	label	source_genome	source_category	pident	query_coverage	length
NODE_43_length_17389_cov_185.004217	background	-	-	-	-	17389
NODE_440_length_2009_cov_2.483437	background	-	-	-	-	2009
NODE_441_length_2002_cov_2.982857	background	-	-	-	-	2002
NODE_442_length_2002_cov_2.564675	background	-	-	-	-	2002
NODE_443_length_2001_cov_2.035863	background	-	-	-	-	2001
NODE_444_length_1997_cov_129.027083	background	-	-	-	-	1997
NODE_445_length_1996_cov_2.915581	background	-	-	-	-	1996
NODE_446_length_1994_cov_2.119457	background	-	-	-	-	1994
NODE_447_length_1991_cov_1.855799	background	-	-	-	-	1991
NODE_448_length_1989_cov_2.904812	background	-	-	-	-	1989
NODE_449_length_1987_cov_2.334555	background	-	-	-	-	1987
NODE_44_length_17231_cov_176.396351	background	-	-	-	-	17231
NODE_450_length_1986_cov_2.592457	background	-	-	-	-	1986
NODE_451_length_1984_cov_2.288411	bacterial	NZ_CP049230.1	negative_control	98.5	98.3	1984
NODE_452_length_1981_cov_6.145483	background	-	-	-	-	1981
NODE_453_length_1969_cov_5.272199	background	-	-	-	-	1969
NODE_454_length_1964_cov_1.921569	bacterial	NZ_CP049230.1	negative_control	99.2	99.7	1964
NODE_455_length_1963_cov_2.393425	bacterial	NZ_CP049230.1	negative_control	99.4	100.0	1963
NODE_456_length_1962_cov_2.231300	background	-	-	-	-	1962
NODE_457_length_1960_cov_2.347318	background	-	-	-	-	1960
NODE_458_length_1955_cov_2.179446	background	-	-	-	-	1955
NODE_459_length_1953_cov_2.406183	background	-	-	-	-	1953
NODE_45_length_16847_cov_111.854860	background	-	-	-	-	16847
NODE_460_length_1953_cov_2.079424	background	-	-	-	-	1953
NODE_461_length_1951_cov_9.929029	background	-	-	-	-	1951
NODE_462_length_1951_cov_2.982924	background	-	-	-	-	1951
NODE_463_length_1950_cov_1.966898	background	-	-	-	-	1950
NODE_464_length_1950_cov_1.572878	bacterial	NZ_CP049230.1	negative_control	99.4	100.0	1950
NODE_465_length_1939_cov_2.495704	background	-	-	-	-	1939
NODE_466_length_1938_cov_2.797958	background	-	-	-	-	1938
NODE_467_length_1937_cov_3.167742	background	-	-	-	-	1937
NODE_468_length_1925_cov_177.105519	background	-	-	-	-	1925
NODE_469_length_1918_cov_2.685497	background	-	-	-	-	1918
NODE_46_length_16676_cov_127.889873	background	-	-	-	-	16676
NODE_470_length_1918_cov_2.411733	bacterial	NZ_CP049230.1	negative_control	99.9	80.0	1918
NODE_471_length_1917_cov_2.113043	background	-	-	-	-	1917
NODE_472_length_1915_cov_2.131121	background	-	-	-	-	1915
NODE_473_length_1913_cov_8.697712	background	-	-	-	-	1913
NODE_474_length_1911_cov_540.795529	background	-	-	-	-	1911
NODE_475_length_1909_cov_2.110808	bacterial	NZ_CP049230.1	negative_control	98.6	99.7	1909
NODE_476_length_1909_cov_1.601528	bacterial	NZ_CP049230.1	negative_control	99.8	100.0	1909
NODE_477_length_1906_cov_2.716238	background	-	-	-	-	1906
NODE_478_length_1902_cov_123.520000	background	-	-	-	-	1902
NODE_479_length_1898_cov_2.908292	background	-	-	-	-	1898
NODE_47_length_16672_cov_183.270383	background	-	-	-	-	16672
NODE_480_length_1897_cov_2.314835	background	-	-	-	-	1897
NODE_481_length_1890_cov_2.334253	background	-	-	-	-	1890
NODE_482_length_1889_cov_2.704746	background	-	-	-	-	1889
NODE_483_length_1889_cov_2.386313	background	-	-	-	-	1889
NODE_484_length_1882_cov_1.836011	bacterial	NZ_CP049230.1	negative_control	98.9	100.0	1882
NODE_485_length_1880_cov_2.585691	background	-	-	-	-	1880
NODE_486_length_1880_cov_1.843594	background	-	-	-	-	1880
NODE_487_length_1879_cov_3.256382	background	-	-	-	-	1879
NODE_488_length_1876_cov_2.055586	background	-	-	-	-	1876
NODE_489_length_1875_cov_2.616796	background	-	-	-	-	1875
NODE_48_length_16376_cov_113.853365	background	-	-	-	-	16376
NODE_490_length_1871_cov_1.948718	background	-	-	-	-	1871
NODE_491_length_1870_cov_2.267708	background	-	-	-	-	1870
NODE_492_length_1868_cov_3.318258	background	-	-	-	-	1868
NODE_493_length_1865_cov_2.334452	bacterial	NZ_CP049230.1	negative_control	99.9	100.0	1865
NODE_494_length_1864_cov_2.481813	bacterial	NZ_CP049230.1	negative_control	98.0	100.0	1864
NODE_495_length_1861_cov_3.145179	background	-	-	-	-	1861
NODE_496_length_1859_cov_2.567901	background	-	-	-	-	1859
NODE_497_length_1858_cov_1.952835	background	-	-	-	-	1858
NODE_498_length_1856_cov_2.840360	background	-	-	-	-	1856
NODE_499_length_1855_cov_2.155231	background	-	-	-	-	1855
NODE_49_length_16364_cov_198.703936	background	-	-	-	-	16364
NODE_4_length_53783_cov_185.920214	background	-	-	-	-	53783
NODE_500_length_1850_cov_155.363226	background	-	-	-	-	1850
NODE_501_length_1850_cov_2.312465	background	-	-	-	-	1850
NODE_502_length_1846_cov_1.766535	background	-	-	-	-	1846
NODE_503_length_1844_cov_2.470855	background	-	-	-	-	1844
NODE_504_length_1843_cov_2.316535	background	-	-	-	-	1843
NODE_505_length_1843_cov_2.220838	background	-	-	-	-	1843
NODE_506_length_1838_cov_337.216354	bacterial	NZ_CP039266.1	negative_control	99.8	99.9	1838
NODE_507_length_1837_cov_2.732955	background	-	-	-	-	1837
NODE_508_length_1832_cov_1.770940	bacterial	NZ_CP049230.1	negative_control	100.0	100.0	1832
NODE_509_length_1826_cov_2.877073	bacterial	NZ_CP049230.1	negative_control	99.2	97.9	1826
NODE_50_length_15359_cov_168.195917	bacterial	NZ_CP039266.1	negative_control	99.5	80.6	15359
NODE_510_length_1825_cov_2.286041	bacterial	NZ_CP049230.1	negative_control	99.1	99.0	1825
NODE_511_length_1817_cov_2.254023	bacterial	NZ_CP049230.1	negative_control	99.4	100.0	1817
NODE_512_length_1814_cov_2.425446	background	-	-	-	-	1814
NODE_513_length_1813_cov_2.292051	background	-	-	-	-	1813
NODE_514_length_1809_cov_2.218822	bacterial	NZ_CP049230.1	negative_control	97.0	100.0	1809
NODE_515_length_1808_cov_1458.009243	background	-	-	-	-	1808
NODE_516_length_1808_cov_2.350664	background	-	-	-	-	1808
NODE_517_length_1807_cov_1.783815	background	-	-	-	-	1807
NODE_518_length_1805_cov_1.969907	background	-	-	-	-	1805
NODE_519_length_1805_cov_1.804398	background	-	-	-	-	1805
NODE_51_length_15247_cov_180.690705	bacterial	NZ_CP039266.1	negative_control	99.5	99.4	15247
NODE_520_length_1804_cov_3.787493	background	-	-	-	-	1804
NODE_521_length_1804_cov_2.185292	background	-	-	-	-	1804
NODE_522_length_1804_cov_1.960046	background	-	-	-	-	1804
NODE_523_length_1800_cov_1.969240	bacterial	NZ_CP049230.1	negative_control	97.8	100.0	1800
NODE_524_length_1797_cov_3.741860	background	-	-	-	-	1797
NODE_525_length_1797_cov_2.272674	background	-	-	-	-	1797
NODE_526_length_1797_cov_2.022093	background	-	-	-	-	1797
NODE_527_length_1796_cov_2.328098	background	-	-	-	-	1796
NODE_528_length_1795_cov_2.325960	background	-	-	-	-	1795
NODE_529_length_1794_cov_9.189866	background	-	-	-	-	1794
NODE_52_length_15106_cov_110.395569	background	-	-	-	-	15106
NODE_530_length_1788_cov_2.160140	bacterial	NZ_CP049230.1	negative_control	99.9	100.0	1788
NODE_531_length_1788_cov_2.032729	bacterial	NZ_CP049230.1	negative_control	99.5	99.1	1788
NODE_532_length_1780_cov_1.511450	background	-	-	-	-	1780
NODE_533_length_1779_cov_1.826087	bacterial	NZ_CP049230.1	negative_control	99.9	100.0	1779
NODE_534_length_1774_cov_199.842664	background	-	-	-	-	1774
NODE_535_length_1774_cov_2.136712	background	-	-	-	-	1774
NODE_536_length_1774_cov_1.825575	background	-	-	-	-	1774
NODE_537_length_1773_cov_2.535377	bacterial	NZ_CP049230.1	negative_control	98.5	100.0	1773
NODE_538_length_1773_cov_2.181604	bacterial	NZ_CP049230.1	negative_control	98.4	100.0	1773
NODE_539_length_1773_cov_2.102005	bacterial	NZ_CP049230.1	negative_control	99.9	100.0	1773
NODE_53_length_14740_cov_219.286026	background	-	-	-	-	14740
NODE_540_length_1771_cov_2.625738	background	-	-	-	-	1771
NODE_541_length_1767_cov_116.265089	background	-	-	-	-	1767
NODE_542_length_1767_cov_1.902959	background	-	-	-	-	1767
NODE_543_length_1765_cov_2.015403	bacterial	NZ_CP049230.1	negative_control	99.8	100.0	1765
NODE_544_length_1764_cov_398.742146	background	-	-	-	-	1764
NODE_545_length_1762_cov_2.745994	background	-	-	-	-	1762
NODE_546_length_1758_cov_780.116597	background	-	-	-	-	1758
NODE_547_length_1758_cov_1.848899	bacterial	NZ_CP049230.1	negative_control	99.8	100.0	1758
NODE_548_length_1755_cov_2.281883	background	-	-	-	-	1755
NODE_549_length_1753_cov_7.767900	background	-	-	-	-	1753
NODE_54_length_14653_cov_205.409303	background	-	-	-	-	14653
NODE_550_length_1752_cov_5.793433	background	-	-	-	-	1752
NODE_551_length_1752_cov_2.157015	background	-	-	-	-	1752
NODE_552_length_1749_cov_2.588517	background	-	-	-	-	1749
NODE_553_length_1746_cov_213.457759	background	-	-	-	-	1746
NODE_554_length_1744_cov_1.388122	bacterial	NZ_CP049230.1	negative_control	99.9	99.9	1744
NODE_555_length_1741_cov_2.399038	bacterial	NZ_CP049230.1	negative_control	97.7	100.0	1741
NODE_556_length_1739_cov_3.172684	background	-	-	-	-	1739
NODE_557_length_1730_cov_2.362976	background	-	-	-	-	1730
NODE_558_length_1728_cov_2.373107	background	-	-	-	-	1728
NODE_559_length_1726_cov_2.187386	bacterial	NZ_CP049230.1	negative_control	98.2	97.8	1726
NODE_55_length_14647_cov_168.275086	bacterial	NZ_CP039266.1	negative_control	98.8	92.1	14647
NODE_560_length_1725_cov_2.392597	background	-	-	-	-	1725
NODE_561_length_1724_cov_2.169399	background	-	-	-	-	1724
NODE_562_length_1723_cov_1.843256	bacterial	NZ_CP049230.1	negative_control	99.2	100.0	1723
NODE_563_length_1721_cov_2.270073	background	-	-	-	-	1721
NODE_564_length_1721_cov_2.222019	background	-	-	-	-	1721
NODE_565_length_1714_cov_2.350641	background	-	-	-	-	1714
NODE_566_length_1714_cov_2.258400	background	-	-	-	-	1714
NODE_567_length_1713_cov_3.301956	background	-	-	-	-	1713
NODE_568_length_1713_cov_2.034230	bacterial	NZ_CP049230.1	negative_control	99.0	100.0	1713
NODE_569_length_1711_cov_1.766218	bacterial	NZ_CP049230.1	negative_control	99.6	100.0	1711
NODE_56_length_14567_cov_111.495997	background	-	-	-	-	14567
NODE_570_length_1710_cov_2.456828	background	-	-	-	-	1710
NODE_571_length_1709_cov_2.976103	background	-	-	-	-	1709
NODE_572_length_1708_cov_1.905579	background	-	-	-	-	1708
NODE_573_length_1705_cov_114.670762	background	-	-	-	-	1705
NODE_574_length_1705_cov_2.569410	background	-	-	-	-	1705
NODE_575_length_1705_cov_1.989558	background	-	-	-	-	1705
NODE_576_length_1700_cov_2.029575	background	-	-	-	-	1700
NODE_577_length_1699_cov_2.407522	bacterial	NZ_CP049230.1	negative_control	99.5	100.0	1699
NODE_578_length_1697_cov_2.179630	background	-	-	-	-	1697
NODE_579_length_1697_cov_1.964198	bacterial	NZ_CP049230.1	negative_control	98.1	100.0	1697
NODE_57_length_14368_cov_170.149115	bacterial	NZ_CP039266.1	negative_control	99.8	80.2	14368
NODE_580_length_1696_cov_1.640519	background	-	-	-	-	1696
NODE_581_length_1695_cov_1.853523	background	-	-	-	-	1695
NODE_582_length_1694_cov_1.985776	bacterial	NZ_CP049230.1	negative_control	99.4	100.0	1694
NODE_583_length_1693_cov_2.301361	background	-	-	-	-	1693
NODE_584_length_1691_cov_2.705081	background	-	-	-	-	1691
NODE_585_length_1689_cov_7.382134	background	-	-	-	-	1689
NODE_586_length_1687_cov_2.173292	background	-	-	-	-	1687
NODE_587_length_1684_cov_1.473553	background	-	-	-	-	1684
NODE_588_length_1683_cov_3.189913	background	-	-	-	-	1683
NODE_589_length_1682_cov_3.023676	background	-	-	-	-	1682
NODE_58_length_14178_cov_110.394440	background	-	-	-	-	14178
NODE_590_length_1681_cov_2.168329	bacterial	NZ_CP049230.1	negative_control	99.2	100.0	1681
NODE_591_length_1679_cov_2.907615	background	-	-	-	-	1679
NODE_592_length_1678_cov_1.617739	bacterial	NZ_CP049230.1	negative_control	99.3	100.0	1678
NODE_593_length_1675_cov_3.126408	background	-	-	-	-	1675
NODE_594_length_1674_cov_2.604884	background	-	-	-	-	1674
NODE_595_length_1674_cov_2.492799	background	-	-	-	-	1674
NODE_596_length_1673_cov_603.072055	background	-	-	-	-	1673
NODE_597_length_1672_cov_2.871473	background	-	-	-	-	1672
NODE_598_length_1671_cov_6.954203	background	-	-	-	-	1671
NODE_599_length_1671_cov_1.808030	background	-	-	-	-	1671
NODE_59_length_13821_cov_163.462093	background	-	-	-	-	13821
NODE_5_length_52861_cov_123.617801	background	-	-	-	-	52861
NODE_600_length_1670_cov_2.969240	background	-	-	-	-	1670
NODE_601_length_1670_cov_2.603264	background	-	-	-	-	1670
NODE_602_length_1670_cov_1.718770	background	-	-	-	-	1670
NODE_603_length_1667_cov_6.780503	background	-	-	-	-	1667
NODE_604_length_1667_cov_2.483019	background	-	-	-	-	1667
NODE_605_length_1665_cov_137.942065	bacterial	NZ_CP039266.1	negative_control	99.6	82.9	1665
NODE_606_length_1665_cov_1.846348	background	-	-	-	-	1665
NODE_607_length_1664_cov_840.326402	bacterial	NZ_CP039266.1	negative_control	99.6	100.0	1664
NODE_608_length_1664_cov_1.911783	background	-	-	-	-	1664
NODE_609_length_1664_cov_1.734089	bacterial	NZ_CP049230.1	negative_control	99.6	94.2	1664
NODE_60_length_13688_cov_37.567996	background	-	-	-	-	13688
NODE_610_length_1663_cov_1.633039	background	-	-	-	-	1663
NODE_611_length_1662_cov_6.579180	background	-	-	-	-	1662
NODE_612_length_1662_cov_3.516088	background	-	-	-	-	1662
NODE_613_length_1657_cov_3.556962	background	-	-	-	-	1657
NODE_614_length_1656_cov_1.421153	background	-	-	-	-	1656
NODE_615_length_1654_cov_2.045022	background	-	-	-	-	1654
NODE_616_length_1653_cov_2.950508	background	-	-	-	-	1653
NODE_617_length_1652_cov_2.160000	bacterial	NZ_CP049230.1	negative_control	99.6	100.0	1652
NODE_618_length_1650_cov_1.652257	bacterial	NZ_CP049230.1	negative_control	99.8	100.0	1650
NODE_619_length_1648_cov_2.541057	bacterial	NZ_CP049230.1	negative_control	97.9	100.0	1648
NODE_61_length_13676_cov_133.439591	background	-	-	-	-	13676
NODE_620_length_1648_cov_1.080840	background	-	-	-	-	1648
NODE_621_length_1647_cov_2.922293	background	-	-	-	-	1647
NODE_622_length_1647_cov_1.819745	background	-	-	-	-	1647
NODE_623_length_1645_cov_2.913265	background	-	-	-	-	1645
NODE_624_length_1643_cov_2.977011	background	-	-	-	-	1643
NODE_625_length_1641_cov_2.803069	background	-	-	-	-	1641
NODE_626_length_1633_cov_107.172237	background	-	-	-	-	1633
NODE_627_length_1632_cov_3.195498	background	-	-	-	-	1632
NODE_628_length_1632_cov_2.515756	bacterial	NZ_CP049230.1	negative_control	99.6	98.9	1632
NODE_629_length_1632_cov_2.298392	background	-	-	-	-	1632
NODE_62_length_13611_cov_154.157751	background	-	-	-	-	13611
NODE_630_length_1631_cov_2.180180	background	-	-	-	-	1631
NODE_631_length_1631_cov_1.830759	background	-	-	-	-	1631
NODE_632_length_1630_cov_3.448809	background	-	-	-	-	1630
NODE_633_length_1630_cov_2.705731	background	-	-	-	-	1630
NODE_634_length_1627_cov_2.148387	background	-	-	-	-	1627
NODE_635_length_1626_cov_3.766301	background	-	-	-	-	1626
NODE_636_length_1626_cov_2.790187	background	-	-	-	-	1626
NODE_637_length_1625_cov_2.942506	background	-	-	-	-	1625
NODE_638_length_1625_cov_2.193798	background	-	-	-	-	1625
NODE_639_length_1622_cov_16.447896	background	-	-	-	-	1622
NODE_63_length_12586_cov_168.431369	background	-	-	-	-	12586
NODE_640_length_1622_cov_3.055663	background	-	-	-	-	1622
NODE_641_length_1622_cov_1.855016	bacterial	NZ_CP049230.1	negative_control	99.8	100.0	1622
NODE_642_length_1620_cov_2.405055	background	-	-	-	-	1620
NODE_643_length_1617_cov_2.563636	background	-	-	-	-	1617
NODE_644_length_1617_cov_2.254545	bacterial	NZ_CP049230.1	negative_control	100.0	100.0	1617
NODE_645_length_1612_cov_1.824756	background	-	-	-	-	1612
NODE_646_length_1609_cov_2.608355	background	-	-	-	-	1609
NODE_647_length_1608_cov_3.415415	background	-	-	-	-	1608
NODE_648_length_1607_cov_2.851634	bacterial	NZ_CP049230.1	negative_control	99.2	100.0	1607
NODE_649_length_1607_cov_2.466667	background	-	-	-	-	1607
NODE_64_length_12502_cov_171.093602	background	-	-	-	-	12502
NODE_650_length_1606_cov_1.731197	background	-	-	-	-	1606
NODE_651_length_1605_cov_2.197644	background	-	-	-	-	1605
NODE_652_length_1604_cov_2.538310	bacterial	NZ_CP049230.1	negative_control	99.6	97.9	1604
NODE_653_length_1604_cov_2.083824	background	-	-	-	-	1604
NODE_654_length_1603_cov_250.361075	background	-	-	-	-	1603
NODE_655_length_1601_cov_2.778215	background	-	-	-	-	1601
NODE_656_length_1600_cov_2.579120	background	-	-	-	-	1600
NODE_657_length_1595_cov_2.727931	bacterial	NZ_CP049230.1	negative_control	99.2	100.0	1595
NODE_658_length_1595_cov_1.891963	bacterial	NZ_CP049230.1	negative_control	95.9	100.0	1595
NODE_659_length_1594_cov_866.649967	background	-	-	-	-	1594
NODE_65_length_12395_cov_585.028495	background	-	-	-	-	12395
NODE_660_length_1593_cov_7.833773	background	-	-	-	-	1593
NODE_661_length_1592_cov_2.920132	bacterial	NZ_CP049230.1	negative_control	99.3	100.0	1592
NODE_662_length_1592_cov_2.277228	bacterial	NZ_CP049230.1	negative_control	98.6	99.9	1592
NODE_663_length_1592_cov_1.735314	background	-	-	-	-	1592
NODE_664_length_1590_cov_2.738929	background	-	-	-	-	1590
NODE_665_length_1589_cov_7.267196	background	-	-	-	-	1589
NODE_666_length_1589_cov_2.224206	background	-	-	-	-	1589
NODE_667_length_1588_cov_1549.963600	background	-	-	-	-	1588
NODE_668_length_1588_cov_2.681006	background	-	-	-	-	1588
NODE_669_length_1582_cov_2.796013	background	-	-	-	-	1582
NODE_66_length_12343_cov_178.523072	background	-	-	-	-	12343
NODE_670_length_1579_cov_1.870173	bacterial	NZ_CP049230.1	negative_control	97.6	100.0	1579
NODE_671_length_1578_cov_1.570953	bacterial	NZ_CP049230.1	negative_control	98.7	99.2	1578
NODE_672_length_1577_cov_2.368000	bacterial	NZ_CP049230.1	negative_control	98.4	100.0	1577
NODE_673_length_1576_cov_2.468312	background	-	-	-	-	1576
NODE_674_length_1576_cov_2.167445	background	-	-	-	-	1576
NODE_675_length_1575_cov_2.237650	background	-	-	-	-	1575
NODE_676_length_1574_cov_2.863727	bacterial	NZ_CP049230.1	negative_control	99.0	100.0	1574
NODE_677_length_1574_cov_2.320641	background	-	-	-	-	1574
NODE_678_length_1574_cov_1.927856	bacterial	NZ_CP049230.1	negative_control	98.1	98.5	1574
NODE_679_length_1572_cov_2.218060	bacterial	NZ_CP049230.1	negative_control	99.9	100.0	1572
NODE_67_length_12290_cov_176.410219	background	-	-	-	-	12290
NODE_680_length_1570_cov_2.436705	bacterial	NZ_CP049230.1	negative_control	99.7	100.0	1570
NODE_681_length_1570_cov_1.555928	bacterial	NZ_CP049230.1	negative_control	98.2	97.7	1570
NODE_682_length_1566_cov_2.599731	background	-	-	-	-	1566
NODE_683_length_1565_cov_2.264113	bacterial	NZ_CP049230.1	negative_control	99.7	98.4	1565
NODE_684_length_1564_cov_2.737054	background	-	-	-	-	1564
NODE_685_length_1564_cov_2.051110	background	-	-	-	-	1564
NODE_686_length_1559_cov_2.696356	background	-	-	-	-	1559
NODE_687_length_1558_cov_2.503038	background	-	-	-	-	1558
NODE_688_length_1558_cov_2.292370	background	-	-	-	-	1558
NODE_689_length_1557_cov_2.400000	background	-	-	-	-	1557
NODE_68_length_12202_cov_39.340289	background	-	-	-	-	12202
NODE_690_length_1554_cov_2.943805	background	-	-	-	-	1554
NODE_691_length_1551_cov_1.843962	bacterial	NZ_CP049230.1	negative_control	98.6	100.0	1551
NODE_692_length_1546_cov_2.112321	bacterial	NZ_CP049230.1	negative_control	98.5	100.0	1546
NODE_693_length_1544_cov_2.572597	background	-	-	-	-	1544
NODE_694_length_1543_cov_2.221010	background	-	-	-	-	1543
NODE_695_length_1542_cov_1.818430	background	-	-	-	-	1542
NODE_696_length_1538_cov_2.014374	background	-	-	-	-	1538
NODE_697_length_1537_cov_2.214384	background	-	-	-	-	1537
NODE_698_length_1535_cov_2.365569	background	-	-	-	-	1535
NODE_699_length_1534_cov_2.216884	background	-	-	-	-	1534
NODE_69_length_12158_cov_153.099909	bacterial	NZ_CP039266.1	negative_control	99.5	100.0	12158
NODE_6_length_51061_cov_112.535188	background	-	-	-	-	51061
NODE_700_length_1530_cov_2.761184	background	-	-	-	-	1530
NODE_701_length_1530_cov_2.365451	background	-	-	-	-	1530
NODE_702_length_1526_cov_145.118703	bacterial	NZ_CP039266.1	negative_control	99.8	95.3	1526
NODE_703_length_1526_cov_1.456867	bacterial	NZ_CP049230.1	negative_control	98.8	100.0	1526
NODE_704_length_1520_cov_1.799723	background	-	-	-	-	1520
NODE_705_length_1517_cov_1.981250	background	-	-	-	-	1517
NODE_706_length_1515_cov_2.058414	background	-	-	-	-	1515
NODE_707_length_1514_cov_3.277662	background	-	-	-	-	1514
NODE_708_length_1513_cov_177.155292	bacterial	NZ_CP039266.1	negative_control	99.9	94.0	1513
NODE_709_length_1511_cov_2.576709	bacterial	NZ_CP049230.1	negative_control	99.4	96.5	1511
NODE_70_length_12064_cov_183.529073	background	-	-	-	-	12064
NODE_710_length_1509_cov_2.660615	background	-	-	-	-	1509
NODE_711_length_1505_cov_3.420168	background	-	-	-	-	1505
NODE_712_length_1505_cov_1.788515	background	-	-	-	-	1505
NODE_713_length_1502_cov_2.336842	bacterial	NZ_CP049230.1	negative_control	97.9	100.0	1502
NODE_714_length_1501_cov_2.756320	background	-	-	-	-	1501
NODE_715_length_1500_cov_2.720309	bacterial	NZ_CP049230.1	negative_control	99.4	99.3	1500
NODE_716_length_1500_cov_2.535488	background	-	-	-	-	1500
NODE_717_length_1500_cov_2.414617	background	-	-	-	-	1500
NODE_71_length_12035_cov_136.838936	background	-	-	-	-	12035
NODE_72_length_11460_cov_132.381622	bacterial	NZ_CP039266.1	negative_control	99.3	98.2	11460
NODE_73_length_11236_cov_135.853481	bacterial	NZ_CP039266.1	negative_control	99.6	98.7	11236
NODE_74_length_10803_cov_115.127354	bacterial	NZ_CP039266.1	negative_control	99.3	93.7	10803
NODE_75_length_10540_cov_139.776641	background	-	-	-	-	10540
NODE_76_length_10417_cov_201.286557	background	-	-	-	-	10417
NODE_77_length_9923_cov_126.147166	background	-	-	-	-	9923
NODE_78_length_9799_cov_159.604917	background	-	-	-	-	9799
NODE_79_length_9776_cov_169.936385	bacterial	NZ_CP039266.1	negative_control	99.1	98.4	9776
NODE_7_length_50587_cov_159.933855	background	-	-	-	-	50587
NODE_80_length_9572_cov_187.506793	background	-	-	-	-	9572
NODE_81_length_9449_cov_147.011524	bacterial	NZ_CP039266.1	negative_control	99.6	87.9	9449
NODE_82_length_8998_cov_161.731196	background	-	-	-	-	8998
NODE_83_length_8692_cov_135.061985	background	-	-	-	-	8692
NODE_84_length_8658_cov_572.235054	background	-	-	-	-	8658
NODE_85_length_8639_cov_166.901542	background	-	-	-	-	8639
NODE_86_length_8626_cov_142.313604	background	-	-	-	-	8626
NODE_87_length_8431_cov_107.985157	background	-	-	-	-	8431
NODE_88_length_8367_cov_114.155609	background	-	-	-	-	8367
NODE_89_length_8365_cov_155.160352	background	-	-	-	-	8365
NODE_8_length_41855_cov_135.725454	background	-	-	-	-	41855
NODE_90_length_8281_cov_119.553632	background	-	-	-	-	8281
NODE_91_length_8068_cov_159.460143	background	-	-	-	-	8068
NODE_92_length_7931_cov_40.917367	background	-	-	-	-	7931
NODE_93_length_7754_cov_3.464895	background	-	-	-	-	7754
NODE_94_length_7699_cov_140.025190	bacterial	NZ_CP039266.1	negative_control	98.8	97.6	7699
NODE_95_length_7534_cov_110.151133	background	-	-	-	-	7534
NODE_96_length_7518_cov_180.972316	background	-	-	-	-	7518
NODE_97_length_7388_cov_139.686089	background	-	-	-	-	7388
NODE_98_length_7292_cov_2.673597	bacterial	NZ_CP049230.1	negative_control	98.5	100.0	7292
NODE_99_length_7260_cov_129.002924	background	-	-	-	-	7260
NODE_9_length_39066_cov_176.972967	background	-	-	-	-	39066
