fragment_id	source_genome	category	label	fragment_length	source_genome_length
NZ_CP049230.1_frag_580_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_813_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_858_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_487_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_997_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_122_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_679_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_225_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_884_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_571_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_543_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_28_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000008.1_frag_25_L1500	NZ_AFIJ01000008.1	negative_control	bacterial	1500	149073
NZ_CP039266.1_frag_1213_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000004.1_frag_21_L1500	NZ_AFIJ01000004.1	negative_control	bacterial	1500	100595
NZ_CP011280.1_frag_73_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_330_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_29_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000007.1_frag_60_L1500	NZ_AFIJ01000007.1	negative_control	bacterial	1500	148045
NZ_CP039266.1_frag_790_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_919_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_144_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP011280.1_frag_150_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_92_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_114_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_932_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_1014_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_306_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_974_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_47_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_229_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_10_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_359_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_340_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_1120_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_761_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_191_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_1000_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_557_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP011280.1_frag_109_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP065631.1_frag_626_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_393_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_167_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_269_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_432_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_603_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_948_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_229_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_286_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_180_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_844_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_160_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_229_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000023.1_frag_45_L1500	NZ_AFIJ01000023.1	negative_control	bacterial	1500	71554
NZ_CP011280.1_frag_120_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP065631.1_frag_725_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_960_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_846_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_294_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000033.1_frag_26_L1500	NZ_AFIJ01000033.1	negative_control	bacterial	1500	81962
NZ_CP011280.1_frag_349_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_780_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP011280.1_frag_742_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_1063_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000004.1_frag_62_L1500	NZ_AFIJ01000004.1	negative_control	bacterial	1500	100595
NZ_AP012332.1_frag_1106_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_7_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_545_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP065631.1_frag_889_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_325_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_251_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_41_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_443_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_347_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_896_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_43_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_479_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000029.1_frag_13_L1500	NZ_AFIJ01000029.1	negative_control	bacterial	1500	104968
NZ_AP012332.1_frag_566_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_1079_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_1340_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000006.1_frag_21_L1500	NZ_AFIJ01000006.1	negative_control	bacterial	1500	35744
NZ_AFIJ01000004.1_frag_5_L1500	NZ_AFIJ01000004.1	negative_control	bacterial	1500	100595
NZ_AFIJ01000038.1_frag_35_L1500	NZ_AFIJ01000038.1	negative_control	bacterial	1500	96055
NZ_AP012332.1_frag_788_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_641_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_66_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000007.1_frag_63_L1500	NZ_AFIJ01000007.1	negative_control	bacterial	1500	148045
NZ_AP012332.1_frag_658_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000007.1_frag_92_L1500	NZ_AFIJ01000007.1	negative_control	bacterial	1500	148045
NZ_CP049230.1_frag_14_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP065631.1_frag_623_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP011280.1_frag_623_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP065631.1_frag_251_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP049230.1_frag_496_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP049230.1_frag_501_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP065631.1_frag_234_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_835_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_91_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_566_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP049230.1_frag_723_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP049230.1_frag_363_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_299_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_332_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP049230.1_frag_813_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP011280.1_frag_597_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_719_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_763_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_541_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_239_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP011280.1_frag_879_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP065631.1_frag_588_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_709_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_686_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_30_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_882_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_1148_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_246_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_239_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_690_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000036.1_frag_6_L1500	NZ_AFIJ01000036.1	negative_control	bacterial	1500	38748
NZ_CP039266.1_frag_652_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_82_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000032.1_frag_15_L1500	NZ_AFIJ01000032.1	negative_control	bacterial	1500	123176
NZ_AP012332.1_frag_716_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_220_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP049230.1_frag_523_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_1136_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_1070_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_1230_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_855_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP049230.1_frag_559_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000039.1_frag_61_L1500	NZ_AFIJ01000039.1	negative_control	bacterial	1500	122540
NZ_CP039266.1_frag_674_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_708_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000013.1_frag_3_L1500	NZ_AFIJ01000013.1	negative_control	bacterial	1500	6229
NZ_CP011280.1_frag_642_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_547_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_48_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000011.1_frag_2_L1500	NZ_AFIJ01000011.1	negative_control	bacterial	1500	37253
NZ_CP065631.1_frag_686_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP049230.1_frag_270_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000039.1_frag_57_L1500	NZ_AFIJ01000039.1	negative_control	bacterial	1500	122540
NZ_CP039266.1_frag_1128_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_557_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP065631.1_frag_395_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP049230.1_frag_178_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP049230.1_frag_386_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_868_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_1_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_425_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_727_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_468_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_525_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_271_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000045.1_frag_38_L1500	NZ_AFIJ01000045.1	negative_control	bacterial	1500	114466
NZ_CP039266.1_frag_982_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_1186_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_513_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_31_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_736_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_303_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_849_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP011280.1_frag_792_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_671_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_297_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP049230.1_frag_544_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_68_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_502_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_778_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_393_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP065631.1_frag_91_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_110_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_848_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP011280.1_frag_48_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AFIJ01000008.1_frag_27_L1500	NZ_AFIJ01000008.1	negative_control	bacterial	1500	149073
NZ_CP065631.1_frag_100_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000029.1_frag_27_L1500	NZ_AFIJ01000029.1	negative_control	bacterial	1500	104968
NZ_CP011280.1_frag_285_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_1171_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_1039_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_810_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP065631.1_frag_770_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000004.1_frag_65_L1500	NZ_AFIJ01000004.1	negative_control	bacterial	1500	100595
NZ_AP012332.1_frag_988_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP065631.1_frag_559_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000045.1_frag_58_L1500	NZ_AFIJ01000045.1	negative_control	bacterial	1500	114466
NZ_CP039266.1_frag_1198_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_311_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_172_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_472_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_370_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_807_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_35_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_720_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000013.1_frag_4_L1500	NZ_AFIJ01000013.1	negative_control	bacterial	1500	6229
NZ_AP012332.1_frag_547_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_440_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_661_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP049230.1_frag_48_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP011280.1_frag_591_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_321_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_649_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_155_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP011280.1_frag_274_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_437_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP011280.1_frag_572_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_165_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000032.1_frag_39_L1500	NZ_AFIJ01000032.1	negative_control	bacterial	1500	123176
NZ_CP065631.1_frag_529_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AFIJ01000023.1_frag_21_L1500	NZ_AFIJ01000023.1	negative_control	bacterial	1500	71554
NZ_CP039266.1_frag_888_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_256_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_767_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000004.1_frag_28_L1500	NZ_AFIJ01000004.1	negative_control	bacterial	1500	100595
NZ_AFIJ01000045.1_frag_28_L1500	NZ_AFIJ01000045.1	negative_control	bacterial	1500	114466
NZ_AFIJ01000002.1_frag_1_L1500	NZ_AFIJ01000002.1	negative_control	bacterial	1500	1880
NZ_CP065631.1_frag_399_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_1252_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_760_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_21_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_24_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP011280.1_frag_281_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_217_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP065631.1_frag_107_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_1005_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_391_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000045.1_frag_47_L1500	NZ_AFIJ01000045.1	negative_control	bacterial	1500	114466
NZ_CP039266.1_frag_1143_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_610_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP011280.1_frag_403_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_882_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000006.1_frag_8_L1500	NZ_AFIJ01000006.1	negative_control	bacterial	1500	35744
NZ_CP065631.1_frag_211_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_AP012332.1_frag_780_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000029.1_frag_50_L1500	NZ_AFIJ01000029.1	negative_control	bacterial	1500	104968
NZ_CP011280.1_frag_837_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_1270_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000020.1_frag_51_L1500	NZ_AFIJ01000020.1	negative_control	bacterial	1500	80676
NZ_CP039266.1_frag_799_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_855_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_103_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_715_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_600_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_1266_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_804_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_87_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_543_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_972_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP065631.1_frag_647_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_801_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP049230.1_frag_434_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_809_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_436_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_AP012332.1_frag_562_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000007.1_frag_43_L1500	NZ_AFIJ01000007.1	negative_control	bacterial	1500	148045
NZ_CP039266.1_frag_1195_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000025.1_frag_1_L1500	NZ_AFIJ01000025.1	negative_control	bacterial	1500	12101
NZ_AP012332.1_frag_3_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AFIJ01000020.1_frag_24_L1500	NZ_AFIJ01000020.1	negative_control	bacterial	1500	80676
NZ_CP049230.1_frag_662_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AP012332.1_frag_1107_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_AP012332.1_frag_526_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_1315_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_634_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP049230.1_frag_343_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_CP039266.1_frag_1288_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_672_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP011280.1_frag_859_L1500	NZ_CP011280.1	negative_control	bacterial	1500	1330224
NZ_CP039266.1_frag_36_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_246_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_218_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_765_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_315_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000007.1_frag_33_L1500	NZ_AFIJ01000007.1	negative_control	bacterial	1500	148045
NZ_CP049230.1_frag_415_L1500	NZ_CP049230.1	negative_control	bacterial	1500	1318700
NZ_AFIJ01000004.1_frag_25_L1500	NZ_AFIJ01000004.1	negative_control	bacterial	1500	100595
NZ_CP065631.1_frag_885_L1500	NZ_CP065631.1	negative_control	bacterial	1500	1447017
NZ_CP039266.1_frag_25_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AP012332.1_frag_485_L1500	NZ_AP012332.1	negative_control	bacterial	1500	1667406
NZ_CP039266.1_frag_510_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_CP039266.1_frag_159_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
NZ_AFIJ01000033.1_frag_38_L1500	NZ_AFIJ01000033.1	negative_control	bacterial	1500	81962
NZ_CP039266.1_frag_1313_L1500	NZ_CP039266.1	negative_control	bacterial	1500	2023061
