fragment_id	source_genome	category	label	fragment_length	source_genome_length
NZ_CP011280.1_frag_1699_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1700_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1701_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1702_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1703_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1704_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1705_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1706_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1707_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1708_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1709_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1710_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1711_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1712_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1713_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1714_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1715_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1716_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1717_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1718_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1719_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1720_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1721_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1722_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1723_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1724_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1725_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1726_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1727_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1728_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1729_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1730_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1731_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1732_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1733_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1734_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1735_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1736_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1737_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1738_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1739_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1740_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1741_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1742_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1743_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1744_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1745_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1746_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1747_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1748_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1749_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1750_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1751_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1752_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1753_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1754_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1755_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1756_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1757_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1758_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1759_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1760_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1761_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1762_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1763_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1764_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1765_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1766_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1767_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1768_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1769_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1770_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1771_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1772_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1773_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1774_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1775_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1776_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1777_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1778_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1779_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1780_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1781_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1782_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1783_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1784_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1785_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1786_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1787_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1788_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1789_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1790_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1791_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1792_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1793_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1794_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1795_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1796_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1797_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1798_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1799_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1800_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1801_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1802_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1803_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1804_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1805_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1806_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1807_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1808_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1809_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1810_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1811_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1812_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1813_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1814_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1815_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1816_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1817_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1818_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1819_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1820_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1821_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1822_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1823_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1824_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1825_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1826_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1827_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1828_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1829_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1830_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1831_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1832_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1833_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1834_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1835_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1836_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1837_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1838_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1839_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1840_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1841_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1842_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1843_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1844_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1845_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1846_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1847_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1848_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1849_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1850_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1851_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1852_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1853_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1854_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1855_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1856_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1857_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1858_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1859_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1860_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1861_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1862_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1863_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1864_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1865_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1866_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1867_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1868_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1869_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1870_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1871_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1872_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1873_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1874_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1875_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1876_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1877_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1878_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1879_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1880_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1881_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1882_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1883_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1884_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1885_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1886_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1887_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1888_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1889_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1890_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1891_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1892_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1893_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1894_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1895_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1896_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1897_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1898_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1899_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1900_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1901_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1902_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1903_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1904_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1905_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1906_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1907_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1908_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1909_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1910_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1911_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1912_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1913_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1914_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1915_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1916_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1917_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1918_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1919_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1920_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1921_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1922_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1923_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1924_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1925_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1926_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1927_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1928_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1929_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1930_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1931_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1932_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1933_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1934_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1935_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1936_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1937_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1938_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1939_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1940_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1941_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1942_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1943_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1944_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1945_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1946_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1947_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1948_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1949_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1950_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1951_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1952_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1953_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1954_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1955_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1956_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1957_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1958_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1959_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1960_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1961_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1962_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1963_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1964_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1965_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1966_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1967_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1968_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1969_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1970_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1971_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1972_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1973_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1974_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1975_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1976_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1977_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1978_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1979_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1980_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1981_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1982_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1983_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1984_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1985_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1986_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1987_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1988_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1989_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1990_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1991_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1992_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1993_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1994_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
NZ_CP011280.1_frag_1995_L500	NZ_CP011280.1	negative_control	bacterial	500	1330224
